
SetupTitle, IG-VGS-VDS_0
TracerTest, I/V Trace
Set1, Parameters
Set1.1, IvTracerSetting
Collection1.1.1, Arithmetics
Set1.1.1.1, Binomial
DataValue, 9.75008, -2.0000000000000002E-07
DataValue, 10.000020000000001, -5.0000000000000008E-07
DataValue, 10.25004, -6.0000000000000008E-07
DataValue, 10.500060000000001, -5.0000000000000008E-07
DataValue, 10.750020000000001, -7.0000000000000007E-07
DataValue, 10.999960000000002, -4.0000000000000003E-07
DataValue, 11.250000000000002, -7.0000000000000007E-07
DataValue, 11.4999, -9.0000000000000007E-07
DataValue, 11.750060000000001, -1.1E-06
DataValue, 11.999920000000001, -1.0000000000000002E-06
DataValue, 12.250000000000002, -9.0000000000000007E-07
DataValue, 12.49998, -1.2000000000000002E-06
DataValue, 12.750020000000001, -1.4000000000000002E-06
DataValue, 12.99998, -1.3E-06
DataValue, 13.24998, -1.4000000000000002E-06
DataValue, 13.500020000000001, -1.6000000000000001E-06
DataValue, 13.750020000000001, -1.7000000000000002E-06
DataValue, 13.999960000000002, -1.2000000000000002E-06
DataValue, 14.249900000000002, -1.7000000000000002E-06
DataValue, 14.499900000000002, -7.0000000000000007E-07
DataValue, 14.75008, -1.5E-06
DataValue, 15.000060000000001, -1.1E-06
DataValue, 15.250100000000002, -1.1E-06
DataValue, 15.49998, -1.7000000000000002E-06
DataValue, 15.74998, -1.5E-06
DataValue, 16.000040000000002, -1.0000000000000002E-06
DataValue, 16.25, -1.4000000000000002E-06
DataValue, 16.499920000000003, -1.1E-06
DataValue, 16.750140000000002, -1.7000000000000002E-06
DataValue, 16.99986, -1.5E-06
DataValue, 17.250040000000002, -1.4000000000000002E-06
DataValue, 17.50006, -1.4000000000000002E-06
DataValue, 17.750020000000003, -1.0000000000000002E-06
DataValue, 18.0001, -1.6000000000000001E-06
DataValue, 18.2499, -1.3E-06
DataValue, 18.5001, -1.6000000000000001E-06
DataValue, 18.750020000000003, -1.5E-06
DataValue, 19.00006, -1.7000000000000002E-06
DataValue, 19.250040000000002, -1.6000000000000001E-06
DataValue, 19.500040000000002, -1.3E-06
DataValue, 19.74986, -2.3E-06
DataValue, 20, -2.1000000000000002E-06
