
SetupTitle, ID-VDS-body-diode
TracerTest, I/V Trace
Set1, Parameters
Set1.1, IvTracerSetting
Collection1.1.1, Arithmetics
Set1.1.1.1, Binomial
DataValue, 0.0002, 0.0265
DataValue, -4.3046000000000006, -5.9225
DataValue, -4.1919, -5.299
DataValue, -4.0725, -4.7095
DataValue, -3.9449, -4.1075
DataValue, -3.8117, -3.551
DataValue, -3.6643000000000003, -2.9815
DataValue, -3.5069000000000004, -2.49
DataValue, -3.3368, -1.985
DataValue, -3.1552000000000002, -1.5955000000000001
DataValue, -2.9566000000000003, -1.216
DataValue, -2.7501, -0.89
DataValue, -2.5399000000000003, -0.5465
DataValue, -2.3233, -0.23950000000000002
DataValue, -2.0738000000000003, -0.072000000000000008
DataValue, -1.7955, 0.031
DataValue, -1.4992, 0.0015
DataValue, -1.1982000000000002, 0.021500000000000002
DataValue, -0.8993, 0.048
DataValue, -0.5989, 0.031
DataValue, -0.3005, 0.036000000000000004
DataValue, 0.0008, 0.0335
DataValue, -4.2345000000000006, -6.162
DataValue, -4.1192, -5.58
DataValue, -3.9963, -4.954
DataValue, -3.8635, -4.375
DataValue, -3.7246, -3.8495
DataValue, -3.5747, -3.297
DataValue, -3.4115, -2.8385000000000002
DataValue, -3.2364, -2.3705
DataValue, -3.0495, -1.958
DataValue, -2.8501000000000003, -1.602
DataValue, -2.6497, -1.2405
DataValue, -2.458, -0.8645
DataValue, -2.2495000000000003, -0.5215
DataValue, -2.0219, -0.257
DataValue, -1.7689000000000001, -0.1005
DataValue, -1.4928000000000001, 0
DataValue, -1.1991, 0.015
DataValue, -0.90050000000000008, 0.016
DataValue, -0.60120000000000007, 0.006
DataValue, -0.299, 0.0205
DataValue, 0.0013000000000000002, 0.0195
