
SetupTitle, ID-VDS-body-diode
TracerTest, I/V Trace
Set1, Parameters
Set1.1, IvTracerSetting
Collection1.1.1, Arithmetics
Set1.1.1.1, Binomial
DataValue, -0.0005, 0.026000000000000002
DataValue, -4.111, -6.115
DataValue, -4.0039, -5.5185
DataValue, -3.8969, -4.9075
DataValue, -3.7801, -4.3195
DataValue, -3.6548000000000003, -3.758
DataValue, -3.523, -3.186
DataValue, -3.3856, -2.649
DataValue, -3.2375000000000003, -2.1605
DataValue, -3.0751, -1.724
DataValue, -2.8994, -1.2945
DataValue, -2.7091000000000003, -0.935
DataValue, -2.5053, -0.606
DataValue, -2.2872, -0.356
DataValue, -2.0485, -0.132
DataValue, -1.7863, -0.034
DataValue, -1.4998, 0.0085
DataValue, -1.1999, 0.0305
DataValue, -0.89950000000000008, 0.0315
DataValue, -0.5988, 0.0205
DataValue, -0.29960000000000003, 0.0285
DataValue, -0.00030000000000000003, 0.0225
DataValue, -4.0534, -6.3415
DataValue, -3.9477, -5.713
DataValue, -3.8351, -5.0975
DataValue, -3.7163000000000004, -4.526
DataValue, -3.5897, -3.971
DataValue, -3.4554, -3.4135
DataValue, -3.3128, -2.8975
DataValue, -3.1605000000000003, -2.4035
DataValue, -2.9933, -1.977
DataValue, -2.8141000000000003, -1.596
DataValue, -2.6255, -1.222
DataValue, -2.4234, -0.877
DataValue, -2.2087, -0.606
DataValue, -1.9839, -0.34750000000000003
DataValue, -1.7407000000000001, -0.178
DataValue, -1.481, -0.0525
DataValue, -1.1966, 0.003
DataValue, -0.90050000000000008, 0.0235
DataValue, -0.5998, 0.021
DataValue, -0.3, 0.0045000000000000005
DataValue, -0.00060000000000000006, 0.0275
