
SetupTitle, ID-VDS-body-diode
TracerTest, I/V Trace
Set1, Parameters
Set1.1, IvTracerSetting
Collection1.1.1, Arithmetics
Set1.1.1.1, Binomial
DataValue, 0.00030000000000000003, 0.0145
DataValue, -3.3486000000000002, -10.652000000000001
DataValue, -3.2779000000000003, -9.768
DataValue, -3.201, -8.8385
DataValue, -3.1202, -7.9665
DataValue, -3.0358, -7.101
DataValue, -2.9491, -6.2355
DataValue, -2.8564000000000003, -5.407
DataValue, -2.757, -4.582
DataValue, -2.6513, -3.795
DataValue, -2.5419, -3.0505
DataValue, -2.4170000000000003, -2.3415
DataValue, -2.2736, -1.72
DataValue, -2.1113, -1.16
DataValue, -1.935, -0.6505
DataValue, -1.7339, -0.2715
DataValue, -1.4886000000000002, -0.0285
DataValue, -1.2015, 0.023
DataValue, -0.90140000000000009, 0.032
DataValue, -0.5986, 0.042
DataValue, -0.2999, 0.031
DataValue, -0.0007, 0.016
DataValue, -3.2474000000000003, -11.060500000000001
DataValue, -3.1697, -10.166
DataValue, -3.0875000000000004, -9.303
DataValue, -3.0036, -8.436
DataValue, -2.9148, -7.5840000000000005
DataValue, -2.8205, -6.7365
DataValue, -2.7259, -5.9335
DataValue, -2.6258, -5.104
DataValue, -2.5163, -4.336
DataValue, -2.3874, -3.654
DataValue, -2.2434000000000003, -3.028
DataValue, -2.0918, -2.4405
DataValue, -1.935, -1.866
DataValue, -1.7664000000000002, -1.343
DataValue, -1.5869, -0.858
DataValue, -1.3889, -0.4355
DataValue, -1.1632, -0.126
DataValue, -0.8969, 0.0035
DataValue, -0.60110000000000008, 0.012
DataValue, -0.3009, 0.0065000000000000006
DataValue, 0.0001, 0.0425
