
SetupTitle, Cgs
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0	0
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vdrain, Cgs, Ids
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, F, A
AnalysisSetup, Analysis.Setup.Scalar.Datum.Name, Ta
AnalysisSetup, Analysis.Setup.Scalar.Datum.Value, 25
AnalysisSetup, Analysis.Setup.Scalar.Datum.Unit, deg
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Cgs
Dimension1, 61, 61, 61, 61, 61
Dimension2, 1, 1, 1, 1, 1
DataName, Ids, Vdrain, Cgs, G, Ta
DataValue, 2.9000000000000003E-10, -0.003, 1.21206E-10, -0.00019442300000000002, 25
DataValue, -2.29E-09, 10.002, 1.21178E-10, -0.00019481200000000002, 25
DataValue, -2.3300000000000004E-09, 20.001, 1.2119500000000001E-10, -0.000194885, 25
DataValue, 8.0000000000000008E-11, 29.9985, 1.21185E-10, -0.00019498600000000002, 25
DataValue, -2.9800000000000005E-09, 40.002, 1.2121400000000002E-10, -0.00019550100000000002, 25
DataValue, 9.300000000000001E-10, 49.998, 1.21139E-10, -0.000194964, 25
DataValue, 4.14E-09, 59.997, 1.2119800000000001E-10, -0.00019481400000000002, 25
DataValue, -4.65E-09, 70.002, 1.21175E-10, -0.000195052, 25
DataValue, -9.11E-09, 80.0025, 1.2116200000000002E-10, -0.000195166, 25
DataValue, -4E-09, 90, 1.2124400000000002E-10, -0.000194803, 25
DataValue, -4.1300000000000004E-09, 100.002, 1.21101E-10, -0.00019486200000000002, 25
DataValue, -4.9400000000000007E-09, 109.9995, 1.2122300000000002E-10, -0.00019472, 25
DataValue, 2.19E-09, 119.9985, 1.21323E-10, -0.00019488600000000002, 25
DataValue, -3.2100000000000003E-09, 129.9975, 1.21272E-10, -0.000194322, 25
DataValue, -1.65E-09, 139.9965, 1.21179E-10, -0.000195119, 25
DataValue, -1.0300000000000001E-08, 150.0045, 1.2116200000000002E-10, -0.00019389, 25
DataValue, 9.300000000000001E-10, 160.00050000000002, 1.21258E-10, -0.00019523900000000002, 25
DataValue, -4.04E-09, 169.998, 1.2111400000000002E-10, -0.000195147, 25
DataValue, -5.33E-09, 180.0015, 1.21161E-10, -0.000194846, 25
DataValue, -3.4600000000000005E-09, 189.999, 1.21191E-10, -0.00019430100000000002, 25
DataValue, -3.2800000000000003E-09, 199.9965, 1.2124E-10, -0.000195051, 25
DataValue, -3.7800000000000006E-09, 210, 1.21297E-10, -0.000194644, 25
DataValue, -9.59E-09, 220.0035, 1.2120400000000001E-10, -0.000194734, 25
DataValue, -7.4800000000000015E-09, 230.001, 1.21246E-10, -0.000194861, 25
DataValue, -5.3E-10, 239.997, 1.2125900000000002E-10, -0.00019478800000000002, 25
DataValue, -2.55E-09, 249.999, 1.2121700000000002E-10, -0.00019476, 25
DataValue, -3.8100000000000007E-09, 260.0025, 1.2124E-10, -0.000194947, 25
DataValue, 7.9000000000000006E-10, 269.9955, 1.21212E-10, -0.00019411300000000002, 25
DataValue, -3.5700000000000003E-09, 280.0005, 1.21242E-10, -0.00019397400000000002, 25
DataValue, -1.5800000000000001E-09, 289.998, 1.21285E-10, -0.000194326, 25
DataValue, -3.93E-09, 300, 1.2123200000000002E-10, -0.00019525800000000002, 25
DataValue, -6.610000000000001E-09, 310.005, 1.2133E-10, -0.00019467600000000002, 25
DataValue, -5.4600000000000006E-09, 320.0025, 1.2118900000000001E-10, -0.000194677, 25
DataValue, -6.1400000000000007E-09, 330, 1.21231E-10, -0.000194754, 25
DataValue, -2.6100000000000003E-09, 339.996, 1.2136700000000002E-10, -0.000194362, 25
DataValue, -2.9000000000000003E-10, 349.995, 1.2122500000000001E-10, -0.00019476700000000001, 25
DataValue, -2.84E-09, 360.0045, 1.21354E-10, -0.00019481200000000002, 25
DataValue, -1.9100000000000002E-09, 369.996, 1.21281E-10, -0.000195045, 25
DataValue, -4.0200000000000006E-09, 380.00100000000003, 1.21275E-10, -0.000194944, 25
DataValue, -6.230000000000001E-09, 390, 1.21255E-10, -0.00019430600000000002, 25
DataValue, -4.2900000000000007E-09, 400.002, 1.21254E-10, -0.00019519800000000002, 25
DataValue, -8.6500000000000014E-09, 410.00100000000003, 1.21294E-10, -0.00019487900000000002, 25
DataValue, -2.24E-09, 419.99850000000004, 1.21305E-10, -0.00019518, 25
DataValue, -7.9000000000000006E-10, 430.002, 1.21267E-10, -0.000195014, 25
DataValue, -4.27E-09, 440.004, 1.2124400000000002E-10, -0.00019463100000000001, 25
DataValue, -3.5100000000000005E-09, 449.997, 1.2129500000000002E-10, -0.000194367, 25
DataValue, -7.2700000000000007E-09, 460.005, 1.21317E-10, -0.000195025, 25
DataValue, 6.6300000000000005E-09, 470.00100000000003, 1.21287E-10, -0.00019459900000000003, 25
DataValue, 1.3100000000000002E-09, 480.0015, 1.21321E-10, -0.00019451, 25
DataValue, -1.1500000000000002E-09, 489.999, 1.21332E-10, -0.00019516000000000002, 25
DataValue, -1.095E-08, 500.0025, 1.2128000000000002E-10, -0.000195085, 25
DataValue, -6.4200000000000006E-09, 509.99850000000004, 1.21374E-10, -0.000194699, 25
DataValue, 1.8500000000000002E-09, 520.0005, 1.21302E-10, -0.00019457300000000002, 25
DataValue, 2.77E-09, 529.9935, 1.21272E-10, -0.000194813, 25
DataValue, -5.9300000000000008E-09, 539.9985, 1.21251E-10, -0.00019410800000000002, 25
DataValue, 2.8300000000000004E-09, 549.996, 1.21309E-10, -0.000194732, 25
DataValue, 2.31E-09, 560.001, 1.21362E-10, -0.000194951, 25
DataValue, -7.980000000000001E-09, 570.0045, 1.2145400000000001E-10, -0.00019493400000000001, 25
DataValue, 3.6500000000000004E-09, 579.996, 1.21416E-10, -0.000194982, 25
DataValue, -6.3900000000000005E-09, 590.001, 1.2133700000000002E-10, -0.000194591, 25
DataValue, 9.5E-10, 599.997, 1.2138200000000002E-10, -0.000194935, 25
