
SetupTitle, Cgs
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0	0
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vdrain, Cgs, Ids
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, F, A
AnalysisSetup, Analysis.Setup.Scalar.Datum.Name, Ta
AnalysisSetup, Analysis.Setup.Scalar.Datum.Value, 25
AnalysisSetup, Analysis.Setup.Scalar.Datum.Unit, deg
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Cgs
Dimension1, 61, 61, 61, 61, 61
Dimension2, 1, 1, 1, 1, 1
DataName, Ids, Vdrain, Cgs, G, Ta
DataValue, 1.3400000000000001E-09, -0.003, 4.10844E-09, -0.00555252, 25
DataValue, -7.0000000000000006E-09, 10.0005, 4.10746E-09, -0.0055495200000000005, 25
DataValue, 1.4E-10, 19.995, 4.10825E-09, -0.00555018, 25
DataValue, -1.7E-10, 29.997, 4.10819E-09, -0.00554214, 25
DataValue, -3.3600000000000004E-09, 39.999, 4.10714E-09, -0.00554624, 25
DataValue, -6.9200000000000009E-09, 49.998, 4.10724E-09, -0.00554755, 25
DataValue, -7.4000000000000009E-09, 60.0045, 4.10643E-09, -0.00554448, 25
DataValue, -4.68E-09, 70.0005, 4.10724E-09, -0.00554421, 25
DataValue, -9.23E-09, 80.007, 4.10655E-09, -0.0055496600000000005, 25
DataValue, -5.23E-09, 90.003, 4.1082E-09, -0.00554597, 25
DataValue, -4.9100000000000006E-09, 100.0035, 4.10694E-09, -0.00554625, 25
DataValue, -4.3000000000000007E-10, 110.001, 4.10801E-09, -0.0055454300000000005, 25
DataValue, -8.7E-09, 119.997, 4.10699E-09, -0.0055420800000000004, 25
DataValue, -3.5900000000000002E-09, 130.00050000000002, 4.1071E-09, -0.00554228, 25
DataValue, -8.5000000000000006E-10, 140.001, 4.10699E-09, -0.00554283, 25
DataValue, -4.55E-09, 150, 4.107E-09, -0.00554767, 25
DataValue, -6.4200000000000006E-09, 159.999, 4.10695E-09, -0.00554381, 25
DataValue, -1.8000000000000002E-09, 169.9995, 4.1066E-09, -0.00554666, 25
DataValue, -2.4900000000000003E-09, 179.997, 4.10686E-09, -0.00554545, 25
DataValue, -3.1500000000000005E-09, 189.999, 4.10707E-09, -0.00554854, 25
DataValue, 7.500000000000001E-10, 199.998, 4.10536E-09, -0.00554361, 25
DataValue, -4.6300000000000008E-09, 210, 4.10667E-09, -0.00554751, 25
DataValue, 4.0900000000000006E-09, 219.996, 4.10612E-09, -0.00555058, 25
DataValue, 2.8300000000000004E-09, 229.995, 4.10612E-09, -0.00554731, 25
DataValue, -4.5300000000000007E-09, 240.0015, 4.10632E-09, -0.00554679, 25
DataValue, -4.5700000000000006E-09, 250.00050000000002, 4.10648E-09, -0.00554699, 25
DataValue, -4.2200000000000007E-09, 260.00100000000003, 4.10671E-09, -0.00554845, 25
DataValue, 2.5E-10, 270, 4.10686E-09, -0.0055466000000000005, 25
DataValue, -6.2000000000000009E-09, 279.999, 4.10603E-09, -0.00554888, 25
DataValue, 6.0800000000000005E-09, 289.9935, 4.10585E-09, -0.00554548, 25
DataValue, 4.07E-09, 299.9955, 4.1065E-09, -0.00554449, 25
DataValue, -9.84E-09, 310.005, 4.10599E-09, -0.00554827, 25
DataValue, -4.82E-09, 319.9965, 4.1065E-09, -0.00554687, 25
DataValue, -4.52E-09, 330.0015, 4.10516E-09, -0.0055472, 25
DataValue, -8.5700000000000016E-09, 340.0005, 4.10619E-09, -0.00554409, 25
DataValue, -4.1300000000000004E-09, 350.004, 4.10615E-09, -0.00554463, 25
DataValue, -7.1100000000000005E-09, 359.9955, 4.10675E-09, -0.00554536, 25
DataValue, -5.0100000000000007E-09, 369.9975, 4.10571E-09, -0.0055454400000000004, 25
DataValue, -3.9900000000000005E-09, 380.00100000000003, 4.10601E-09, -0.00554592, 25
DataValue, -3.9E-09, 389.99850000000004, 4.10666E-09, -0.0055432, 25
DataValue, 5.4800000000000009E-09, 399.9975, 4.1053E-09, -0.00554918, 25
DataValue, -3.7500000000000005E-09, 410.00100000000003, 4.10625E-09, -0.00554714, 25
DataValue, -1.8900000000000003E-09, 420.0015, 4.1055E-09, -0.00554636, 25
DataValue, 1.0000000000000001E-11, 430.002, 4.10582E-09, -0.00554698, 25
DataValue, 2.5E-10, 439.9965, 4.10499E-09, -0.0055434, 25
DataValue, 2.8000000000000003E-09, 449.997, 4.10478E-09, -0.00554284, 25
DataValue, -6.600000000000001E-10, 459.999, 4.10582E-09, -0.00554691, 25
DataValue, -2.7300000000000003E-09, 469.998, 4.10683E-09, -0.00554639, 25
DataValue, -7.8900000000000015E-09, 480.003, 4.10551E-09, -0.00554619, 25
DataValue, 2.7300000000000003E-09, 489.999, 4.10491E-09, -0.0055509900000000004, 25
DataValue, -5.3E-09, 499.998, 4.10545E-09, -0.00554661, 25
DataValue, -2.22E-09, 510, 4.10517E-09, -0.00554516, 25
DataValue, -1.068E-08, 520.00200000000007, 4.10499E-09, -0.00554489, 25
DataValue, -3.94E-09, 530.004, 4.1047E-09, -0.00554556, 25
DataValue, -3.2700000000000005E-09, 539.9985, 4.1053E-09, -0.00554315, 25
DataValue, 7.2400000000000006E-09, 549.996, 4.10493E-09, -0.00554385, 25
DataValue, 1.0300000000000002E-09, 559.9965, 4.1046E-09, -0.005544, 25
DataValue, -4.35E-09, 569.9985, 4.10446E-09, -0.0055488, 25
DataValue, -8.6500000000000014E-09, 579.99750000000006, 4.10443E-09, -0.0055460100000000005, 25
DataValue, -4.0500000000000007E-09, 589.995, 4.10506E-09, -0.00554697, 25
DataValue, 1.7900000000000002E-09, 599.997, 4.10458E-09, -0.0055457300000000005, 25
