
SetupTitle, Cgs
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0	0
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vdrain, Cgs, Ids
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, F, A
AnalysisSetup, Analysis.Setup.Scalar.Datum.Name, Ta
AnalysisSetup, Analysis.Setup.Scalar.Datum.Value, 25
AnalysisSetup, Analysis.Setup.Scalar.Datum.Unit, deg
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Cgs
Dimension1, 61, 61, 61, 61, 61
Dimension2, 1, 1, 1, 1, 1
DataName, Ids, Vdrain, Cgs, G, Ta
DataValue, -4.14E-09, -0.003, 2.35448E-09, -0.00333056, 25
DataValue, -1.48E-09, 9.999, 2.35457E-09, -0.00332933, 25
DataValue, -7.81E-09, 19.9995, 2.35509E-09, -0.0033376400000000002, 25
DataValue, 1.29E-09, 29.9955, 2.35447E-09, -0.00332787, 25
DataValue, -4.1000000000000003E-10, 40.002, 2.35459E-09, -0.00333202, 25
DataValue, -2.7000000000000005E-10, 49.9965, 2.35468E-09, -0.00333371, 25
DataValue, -9.8000000000000013E-10, 60, 2.35415E-09, -0.0033287300000000002, 25
DataValue, -4.2000000000000005E-10, 70.0005, 2.35547E-09, -0.00333492, 25
DataValue, -2.17E-09, 80.001, 2.35452E-09, -0.00333079, 25
DataValue, -6.9700000000000005E-09, 90.001500000000007, 2.35454E-09, -0.00333437, 25
DataValue, -1.5200000000000001E-09, 99.999, 2.35492E-09, -0.0033330400000000002, 25
DataValue, 3.87E-09, 109.9965, 2.35429E-09, -0.00332875, 25
DataValue, -3.0200000000000003E-09, 120.00150000000001, 2.35517E-09, -0.00333465, 25
DataValue, 1.4E-10, 129.9975, 2.35433E-09, -0.0033293, 25
DataValue, 3.1000000000000005E-09, 139.998, 2.35501E-09, -0.00333233, 25
DataValue, -3.8200000000000005E-09, 149.9985, 2.35492E-09, -0.00332923, 25
DataValue, -5.1200000000000005E-09, 160.002, 2.35458E-09, -0.00332913, 25
DataValue, -2.67E-09, 170.001, 2.35502E-09, -0.00333441, 25
DataValue, 7.6000000000000006E-10, 179.9985, 2.35432E-09, -0.0033284400000000002, 25
DataValue, -5.9000000000000007E-09, 190.002, 2.35547E-09, -0.0033332, 25
DataValue, -7.74E-09, 200.001, 2.35442E-09, -0.00332949, 25
DataValue, -6.0300000000000009E-09, 210, 2.3551E-09, -0.00333329, 25
DataValue, -7.53E-09, 220.002, 2.35441E-09, -0.00332799, 25
DataValue, -9.0000000000000012E-09, 230.004, 2.35533E-09, -0.00333305, 25
DataValue, -6.6600000000000006E-09, 240.0015, 2.35417E-09, -0.00333344, 25
DataValue, -2.1600000000000004E-09, 249.999, 2.35518E-09, -0.00333273, 25
DataValue, 2.0100000000000003E-09, 259.998, 2.35418E-09, -0.00333416, 25
DataValue, 2.4E-10, 269.9955, 2.35502E-09, -0.00333259, 25
DataValue, -5.4500000000000008E-09, 280.002, 2.35408E-09, -0.00333049, 25
DataValue, -2E-09, 290.004, 2.35506E-09, -0.00333211, 25
DataValue, 3.4100000000000004E-09, 299.9955, 2.35471E-09, -0.0033311400000000002, 25
DataValue, -1.0200000000000002E-09, 309.996, 2.35527E-09, -0.00333239, 25
DataValue, -3.9000000000000005E-10, 319.998, 2.3544E-09, -0.0033331, 25
DataValue, 1.9900000000000004E-09, 329.997, 2.35477E-09, -0.00333188, 25
DataValue, 1.13E-09, 339.9975, 2.35479E-09, -0.0033310600000000003, 25
DataValue, -3.1400000000000003E-09, 349.9995, 2.35496E-09, -0.00333052, 25
DataValue, -2.2700000000000002E-09, 359.99850000000004, 2.35456E-09, -0.00333167, 25
DataValue, -2.7100000000000004E-09, 369.996, 2.3549E-09, -0.00333044, 25
DataValue, -2.5400000000000003E-09, 379.998, 2.35472E-09, -0.00333222, 25
DataValue, -7.66E-09, 390, 2.35493E-09, -0.0033293800000000003, 25
DataValue, -8.84E-09, 400.002, 2.35493E-09, -0.0033342800000000002, 25
DataValue, -2.8600000000000005E-09, 409.9995, 2.35447E-09, -0.0033315700000000003, 25
DataValue, -5.34E-09, 420.003, 2.35481E-09, -0.00333505, 25
DataValue, -1.1000000000000001E-10, 429.999, 2.35432E-09, -0.00332978, 25
DataValue, 5.100000000000001E-10, 439.9935, 2.35515E-09, -0.00333064, 25
DataValue, -2.3500000000000004E-09, 450.0015, 2.35405E-09, -0.00333129, 25
DataValue, -7.2700000000000007E-09, 460.00350000000003, 2.35473E-09, -0.0033356, 25
DataValue, -6.1000000000000009E-09, 469.998, 2.3551E-09, -0.00333122, 25
DataValue, -3.93E-09, 480.0015, 2.35422E-09, -0.0033328, 25
DataValue, -7.46E-09, 490.005, 2.35541E-09, -0.00333412, 25
DataValue, -4.6300000000000008E-09, 500.00100000000003, 2.3546E-09, -0.00332933, 25
DataValue, -6.2E-10, 510.0015, 2.35502E-09, -0.00333251, 25
DataValue, 2.72E-09, 519.999, 2.35468E-09, -0.00333087, 25
DataValue, -3.9900000000000005E-09, 529.9965, 2.35429E-09, -0.00333219, 25
DataValue, -1.3980000000000002E-08, 540.0045, 2.35567E-09, -0.00333358, 25
DataValue, 3.94E-09, 549.9945, 2.35433E-09, -0.0033301, 25
DataValue, -7.0400000000000005E-09, 560.001, 2.35489E-09, -0.00333652, 25
DataValue, -8.0000000000000013E-10, 570.0015, 2.35484E-09, -0.00333299, 25
DataValue, -8.34E-09, 580.0005, 2.35453E-09, -0.00333178, 25
DataValue, -6.7300000000000005E-09, 589.9995, 2.35553E-09, -0.00333494, 25
DataValue, -5.88E-09, 600, 2.35424E-09, -0.00333027, 25
